row_norm,k_graph,alpha,conf_threshold,mean_macro_f1,mean_acc,mean_conf_assigned,pct_assigned
none,30,0.2,0.7,0.17665920302200383,0.30278643426680135,0.9257144579877917,0.6995263938603093
none,30,0.2,0.8,0.17665920302200383,0.30278643426680135,0.9490886268070972,0.6178672557348772
none,30,0.3,0.5,0.16312301214147146,0.2957531861849599,0.8282360485512674,0.9067496221669122
none,30,0.3,0.6,0.16312301214147146,0.2957531861849599,0.8766205402879058,0.7741857101342188
none,30,0.3,0.7,0.16312301214147146,0.2957531861849599,0.9107152379077333,0.673539464465947
none,30,0.3,0.8,0.16312301214147146,0.2957531861849599,0.9385349921377157,0.5741519839483532
none,30,0.5,0.5,0.16742449025420714,0.30299813019837085,0.7934816123599071,0.8667546711330093
none,30,0.5,0.6,0.16742449025420714,0.30299813019837085,0.8450420708360203,0.7159647955097763
none,30,0.5,0.7,0.16742449025420714,0.30299813019837085,0.8833730224368977,0.5980409837060029
none,30,0.5,0.8,0.16742449025420714,0.30299813019837085,0.919192752837796,0.4709361364995719
none,30,0.7,0.5,0.16740154422490036,0.3128967955468632,0.753007597061445,0.7965355107403274
none,30,0.7,0.6,0.16740154422490036,0.3128967955468632,0.8075017570129601,0.6283937830646433
none,30,0.7,0.7,0.16740154422490036,0.3128967955468632,0.8550798689611403,0.48243623534177127
none,30,0.7,0.8,0.16740154422490036,0.3128967955468632,0.9029884909331739,0.330585112478841
standard,10,0.1,0.5,0.12603494645286473,0.2423837821573642,0.9238232089133254,0.8529290220071252
standard,10,0.1,0.6,0.12603494645286473,0.2423837821573642,0.9486634961523605,0.8013823329460186
standard,10,0.1,0.7,0.12603494645286473,0.2423837821573642,0.9647982009020128,0.7616912771604477
standard,10,0.1,0.8,0.12603494645286473,0.2423837821573642,0.9784401307964045,0.7178407331755704
standard,10,0.2,0.5,0.12606691093206102,0.24004814201895588,0.9125780192987617,0.853068077995237
standard,10,0.2,0.6,0.12606691093206102,0.24004814201895588,0.9387279175979266,0.7974705669743677
standard,10,0.2,0.7,0.12606691093206102,0.24004814201895588,0.9563753772466699,0.7526595759673241
standard,10,0.2,0.8,0.12606691093206102,0.24004814201895588,0.9723902826259936,0.699894759861825
standard,10,0.3,0.5,0.1263497043467239,0.2378978701455006,0.9028946315016979,0.8489720922646934
standard,10,0.3,0.6,0.1263497043467239,0.2378978701455006,0.9302276779188552,0.7896392524961042
standard,10,0.3,0.7,0.1263497043467239,0.2378978701455006,0.9492583611927451,0.740670227175524
standard,10,0.3,0.8,0.1263497043467239,0.2378978701455006,0.9676318914740749,0.6802245642602136
standard,10,0.5,0.5,0.13469582761588303,0.24020718261729246,0.8840108514187809,0.8380056936483857
standard,10,0.5,0.6,0.13469582761588303,0.24020718261729246,0.9143628451273044,0.7697176138632312
standard,10,0.5,0.7,0.13469582761588303,0.24020718261729246,0.9379206324263986,0.7082215173119422
standard,10,0.5,0.8,0.13469582761588303,0.24020718261729246,0.9600656438428786,0.6351732311300314
standard,10,0.7,0.5,0.1354910303643935,0.24272819102065385,0.8646405042938402,0.8191468381445729
standard,10,0.7,0.6,0.1354910303643935,0.24272819102065385,0.8982763998321698,0.7420120504389152
standard,10,0.7,0.7,0.1354910303643935,0.24272819102065385,0.9274016886094724,0.6659874355491385
standard,10,0.7,0.8,0.1354910303643935,0.24272819102065385,0.9524214596207137,0.5865934782282215
standard,15,0.1,0.5,0.13323579148693412,0.25607846719250354,0.9156075947370601,0.9061120269390103
standard,15,0.1,0.6,0.13323579148693412,0.25607846719250354,0.9412880973745574,0.8479051333239521
standard,15,0.1,0.7,0.13323579148693412,0.25607846719250354,0.9600171729499918,0.7979888454907099
standard,15,0.1,0.8,0.13323579148693412,0.25607846719250354,0.974890586722871,0.7462561023388515
standard,15,0.2,0.5,0.14177857088308812,0.26831277267940423,0.9043360354600467,0.9070640330385281
standard,15,0.2,0.6,0.14177857088308812,0.26831277267940423,0.9315001538200155,0.8435596130182499
standard,15,0.2,0.7,0.14177857088308812,0.26831277267940423,0.9519811619096267,0.7870700858307457
standard,15,0.2,0.8,0.14177857088308812,0.26831277267940423,0.9683655183733424,0.7287143110930291
standard,15,0.3,0.5,0.14319177164265443,0.2730367082894538,0.8934259772190453,0.9025351991476848
standard,15,0.3,0.6,0.14319177164265443,0.2730367082894538,0.9218509503970479,0.8347743157939517
standard,15,0.3,0.7,0.14319177164265443,0.2730367082894538,0.9443998485110697,0.7721554286467364
standard,15,0.3,0.8,0.14319177164265443,0.2730367082894538,0.9637132493787091,0.7028033692874508
standard,15,0.5,0.5,0.13887251770040998,0.2659771325409959,0.875739290807206,0.889716605629539
